"y"	"x1"	"x2"	"x3"	"x4"
1.04870057462179	0.967117781504245	-0.285564721537352	0.0128228333708155	1.83177732352983
-1.03415359052426	-1.34323265373994	0.647470752601883	1.58495734336222	1.19900118786763
5.52223657142956	2.66510169703713	2.70394744878403	-0.0776135507288722	2.30298105274844
-0.132838024389541	-1.02119529095792	1.12266860497721	0.457210485689026	4.25484885685321
0.731643318869569	-0.679940551380347	0.478246256335748	-0.417848512026771	0.733821249312582
-0.464295346854809	-0.397036913125016	0.875574381566828	-0.144900932834268	2.12382902666443
-0.528072918737994	0.570158673296275	-0.526406074680933	2.63934584047471	-0.428623623292644
-0.508430074432934	0.149204301293482	-0.154669286488524	1.58676688975773	0.254951454543144
3.06035651499635	2.47064533662998	0.0610934146007329	1.46893932814105	0.956596918331387
1.21059985090675	0.935446745377885	0.440163121011386	1.69687285315594	-0.657870254942629
3.79174014553634	1.28561222557326	1.91986700369824	0.0497941889538563	1.64471782949246
-0.247412320271692	1.08914619532946	-0.937953800492676	0.315957400444998	1.2988882464586
2.40653748677427	1.21646200846439	1.30782243438358	0.274915851866623	3.00326652547065
0.70933911114479	1.07974390178093	-0.503807770410655	0.614713430301012	1.55279300616588
1.69452530731637	0.328144505658015	1.2035489596677	0.0245104659897297	1.23854173285069
-0.25378286781242	1.21524603523539	-1.57315602573414	0.871374301256635	1.06816167022513
2.47858942436508	2.00743345319861	1.05274214591649	0.0634845611773319	0.0605439662099297
2.09690433593879	1.37025142672559	0.999227122111785	-0.608028091624265	2.21165417557552
1.9992478809112	0.797556713603183	0.948181318781966	1.63089337665226	2.77495029115117
4.33904750946256	2.33106684237302	1.63523176615439	-0.568007102031001	1.38138935510127
-0.665168839701938	-0.254369062140389	0.365087911473361	0.927901785808759	0.476695940416243
1.09458621770954	0.827648638198996	0.67118104187852	-0.144302038049751	1.37081615948061
4.32878228168097	2.59288430594189	1.95480069702283	1.99746272672941	-1.12689505175621
3.19840718160976	1.67490075996583	1.21808501623455	1.97174647031678	0.271888781260066
2.75276415384437	0.948848106758573	1.55212531749428	1.22119422111734	0.493694774700669
1.25785466270786	-0.321669486213488	1.08241769088996	-0.153202548879735	1.30718466103221
3.02441077258231	1.46303251122253	1.13126018991656	1.0103823194888	1.51479096468136
2.83800012332884	1.76309127640476	1.24926385643406	0.20125724650331	1.43035791914897
3.34018735774762	1.72552366106173	1.42826512721815	1.30514263789949	1.77583461557897
-0.53443997096239	0.986210968125437	-0.280749039861253	1.62220080730558	1.23914001052023
0.863109297017769	0.366203882573693	0.0797199952799428	1.97649761135963	1.66728065066751
3.17336842189742	1.28720820591045	1.81243720940555	0.906058602037284	0.764135908576465
4.85819597313022	3.91692760223626	0.629591781810312	1.58489219091661	2.33599974002216
0.619911247791276	1.24422639169967	-0.400894574569508	0.926177142678343	2.85736122080418
1.50303095713897	0.20275843929839	2.62839830324664	0.0446405951007103	-0.997301637334035
2.71639317372121	1.12051841345295	1.68065562452258	1.1876951216403	-0.787681111946168
0.49504796665146	1.93841354487834	-1.03945251290619	1.33575001771753	1.80296906426011
1.69169978230499	0.698761979262348	0.754975151429323	0.21422740034454	1.21257485906619
-0.963099987078585	-0.923630708358482	0.0545112641670278	-0.177903398933146	0.0830811882114409
3.30409684600984	0.654631842062326	1.93026348378555	1.15191925170451	2.1750755125598
3.31911840625272	0.777356385054105	1.45070285680231	0.826878097095713	1.89225863347938
1.8129649590393	0.301126833412582	1.30773889736622	2.05819353891727	2.12995811532723
2.3891710498848	1.88253619208232	0.0341861224611354	1.0933072409428	0.673614632468611
2.4172770053805	0.473615308949983	1.39732826058837	0.622217995336233	0.2008605803476
0.899281001269254	0.0291889515859294	1.15923116737899	1.46771578778275	3.11254091062084
3.09538857148257	-0.011920817836206	3.22224269246617	1.06554476176407	0.587141930789818
0.880277688077764	0.0109838161368039	1.55074170581582	0.771619741634119	1.59412029036046
2.24135305689405	1.25038406577842	1.78794667611797	1.63841465425059	2.35814990233293
5.06934976166572	1.65235263954464	2.10450578689786	0.789911461367401	0.0855013117378082
1.24050976533927	0.410972285012871	0.576890756276419	0.914678150643426	1.6425320584479
0.733067101515082	1.73581698845004	-0.937511130165595	0.351941640220063	0.19984351631238
